# NPC 頭上表示名 対応表（tools/jp_npc_names.py の Source of Truth）
#
# 生成: tools/jp_npc_names.py inventory --out docs/jp-npc-names.tsv
# 適用: tools/jp_npc_names.py apply --map docs/jp-npc-names.tsv [--dry-run]
# 検査: tools/jp_npc_names.py check --map docs/jp-npc-names.tsv
#
# 人間が編集するのは `apply_jp` 列だけ。**可視部分の日本語だけ**を書く
# （`#suffix` と `::exname` はツールが上流ヘッダから機械的に引き継ぐ）。
# 空欄の行は変更されない。`::` `#` タブ・制御文字は使用不可、CP932 で
# 表せない文字も不可、`#suffix` 込みの CP932 バイト長は 50 以内（NPC_NAME_LENGTH）。
#
# 列の意味:
#   file/line          翻訳版ファイルとヘッダ行（1 始まり）
#   kind               script / duplicate / shop / warp / function
#   upstream_name      上流ファイルの同じヘッダのフル名（`-` = 追加のみで上流なし）
#   current_name       現在の翻訳版のフル名
#   display/hidden/exname  現在名の分解（display = `::` の前、hidden = `#` の後、exname = `::` の後）
#   visible            頭上に名前が出るか（no = 浮動 `-` / function / warp /
#                      sprite -1・45・111・139 / 表示名が `#` 始まり）
#                      shop 系（道具屋・武器屋など）は本文が無いだけで頭上名は出るので yes
#   speaker_tags       本文の `mes "[…]"` を出現順・重複除去で `|` 区切り
#   first_tag          その先頭（`[?]` 等と文字列連結のタグは除外）
#   dup_source         duplicate(...) の参照元 exname
#   dup_source_file    参照元 NPC を定義しているファイル（翻訳版 or 上流）
#   refs_exname        exname を参照している箇所数（Pre-RE 実ロード構成での全文走査）
#   refs_exname_at     その例（最大 3 件）
#   refs_display_text  可視表示名が他ファイルの文字列リテラルに出る箇所数（参考情報）
#   refs_display_at    その例（最大 3 件）
#   strnpcinfo_use     実行される本文の strnpcinfo 使用（例 `1:cmp` `1:tag` `2:arg`）
#   category           A=上流に `::` あり / B=`::` を足せば安全 / C=要個別判断 / D=対象外
#                      （shop 系は本文が無いので speaker_tags / first_tag は空になる）
#   proposed_jp        自動提案（話者タグ・用語集から。ベストエフォート）
#   apply_jp           ★人間が確定した日本語（可視部分のみ）
#   note               判断理由・注意
file	line	kind	upstream_name	current_name	display	hidden	exname	visible	speaker_tags	first_tag	dup_source	dup_source_file	refs_exname	refs_exname_at	refs_display_text	refs_display_at	strnpcinfo_use	category	proposed_jp	apply_jp	note
npc/custom/jp/pre-re/merchants/hair_style.txt	21	script	Hair Dresser	美容師::Hair Dresser	美容師		Hair Dresser	yes	ヴェロニカ	ヴェロニカ			0		45	npc/custom/jp/merchants/hair_dyer.txt:23 npc/custom/jp/merchants/hair_dyer.txt:44 npc/custom/jp/merchants/hair_dyer.txt:52 ...(+42)		B	美容師	美容師	`::Hair Dresser` を足して exname を保全する
npc/custom/jp/pre-re/merchants/hair_style.txt	529	script	Hair Dresser#li	美容師#li::Hair Dresser#li	美容師#li	#li	Hair Dresser#li	yes	シャミー王子	シャミー王子			0		45	npc/custom/jp/merchants/hair_dyer.txt:23 npc/custom/jp/merchants/hair_dyer.txt:44 npc/custom/jp/merchants/hair_dyer.txt:52 ...(+42)		B	美容師	美容師	`::Hair Dresser#li` を足して exname を保全する
npc/custom/jp/merchants/hair_style.txt	21	script	Roving Hair Dresser	旅する美容師::Roving Hair Dresser	旅する美容師		Roving Hair Dresser	yes	ルイ・ヴィショップ	ルイ・ヴィショップ			0		0			B	旅する美容師	旅する美容師	`::Roving Hair Dresser` を足して exname を保全する
npc/custom/jp/merchants/hair_style.txt	181	script	Assistant Beautician#li	見習い美容師#li::Assistant Beautician#li	見習い美容師#li	#li	Assistant Beautician#li	yes	見習い美容師	見習い美容師			0		0			B	見習い美容師	見習い美容師	`::Assistant Beautician#li` を足して exname を保全する
npc/custom/jp/pre-re/merchants/hair_dyer.txt	21	script	Jovovich	ジョヴォヴィッチ::Jovovich	ジョヴォヴィッチ		Jovovich	yes	美容師ジョヴォヴィッチ	美容師ジョヴォヴィッチ			0		0			B	ジョヴォヴィッチ	ジョヴォヴィッチ	`::Jovovich` を足して exname を保全する
npc/custom/jp/merchants/hair_dyer.txt	22	script	Hair Dyer#lich	美容師#lich::Hair Dyer#lich	美容師#lich	#lich	Hair Dyer#lich	yes	美容師ロッサ	美容師ロッサ			0		25	npc/custom/jp/merchants/hair_style.txt:24 npc/custom/jp/merchants/hair_style.txt:25 npc/custom/jp/merchants/hair_style.txt:54 ...(+22)		B	美容師	美容師	`::Hair Dyer#lich` を足して exname を保全する
npc/custom/jp/merchants/dye_maker.txt	22	script	Java Dullihan	ジャバ・ドゥリハン::Java Dullihan	ジャバ・ドゥリハン		Java Dullihan	yes	染料職人ジャバ・ドゥリハン	染料職人ジャバ・ドゥリハン			0		3	npc/custom/jp/jobs/1-1/merchant.txt:217 npc/custom/jp/jobs/1-1/merchant.txt:398 npc/custom/jp/jobs/1-1/merchant.txt:850		B	ジャバ・ドゥリハン	ジャバ・ドゥリハン	`::Java Dullihan` を足して exname を保全する
npc/custom/jp/merchants/milk_trader.txt	22	script	Milk Vendor	牛乳商人::Milk Vendor	牛乳商人		Milk Vendor	yes	牛乳商人	牛乳商人			0		0			B	牛乳商人	牛乳商人	`::Milk Vendor` を足して exname を保全する
npc/custom/jp/merchants/gemstone.txt	22	script	Jade#pay	ジェイド#pay::Jade#pay	ジェイド#pay	#pay	Jade#pay	yes	宝石商ジェイド	宝石商ジェイド			0		0			B	ジェイド	ジェイド	`::Jade#pay` を足して exname を保全する
npc/custom/jp/merchants/elemental_trader.txt	17	script	Alchemist#ama	錬金術師#ama::Alchemist#ama	錬金術師#ama	#ama	Alchemist#ama	yes	ラスプチン・グレゴリー	ラスプチン・グレゴリー			0		27	npc/custom/jp/cities/aldebaran.txt:258 npc/custom/jp/cities/aldebaran.txt:1510 npc/custom/jp/cities/aldebaran.txt:1536 ...(+24)		B	錬金術師	錬金術師	`::Alchemist#ama` を足して exname を保全する
npc/custom/jp/merchants/coin_exchange.txt	20	script	::merchant_13_2	::merchant_13_2			merchant_13_2	no					2	npc/custom/jp/merchants/coin_exchange.txt:88 npc/custom/jp/merchants/coin_exchange.txt:89	0		1:tag@21;1:cmp@32;1:cmp@77	D			浮動 NPC（マップに出ない）
npc/custom/jp/merchants/coin_exchange.txt	88	duplicate	Merchant of Manuk	Merchant of Manuk	Merchant of Manuk		Merchant of Manuk	yes			merchant_13_2	npc/custom/jp/merchants/coin_exchange.txt	0		0		1:tag@21;1:cmp@32;1:cmp@77	C			strnpcinfo(1) を cmp に使用（32 行目）; strnpcinfo(1) を cmp に使用（77 行目）
npc/custom/jp/merchants/coin_exchange.txt	89	duplicate	Merchant of Splendide	Merchant of Splendide	Merchant of Splendide		Merchant of Splendide	yes			merchant_13_2	npc/custom/jp/merchants/coin_exchange.txt	0		0		1:tag@21;1:cmp@32;1:cmp@77	C			strnpcinfo(1) を cmp に使用（32 行目）; strnpcinfo(1) を cmp に使用（77 行目）
npc/custom/jp/merchants/enchan_arm.txt	20	script	Apprentice Craftsman	見習い職人::Apprentice Craftsman	見習い職人		Apprentice Craftsman	yes	見習い職人	見習い職人			0		0			B	見習い職人	見習い職人	`::Apprentice Craftsman` を足して exname を保全する
npc/custom/jp/merchants/advanced_refiner.txt	21	script	Suhnbi#cash	スンビ#cash::Suhnbi#cash	スンビ#cash	#cash	Suhnbi#cash	yes	スンビ	スンビ			0		0			B	スンビ	スンビ	`::Suhnbi#cash` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	33	script	Seiyablem#dummy::SocketEnchant	Seiyablem#dummy::SocketEnchant	Seiyablem#dummy	#dummy	SocketEnchant	no	セイヤブレム	セイヤブレム			4	npc/custom/jp/merchants/socket_enchant.txt:343 npc/custom/jp/merchants/socket_enchant.txt:344 npc/custom/jp/merchants/socket_enchant.txt:345 ...(+1)	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/merchants/socket_enchant.txt	249	function	Func_Socket	Func_Socket	Func_Socket		Func_Socket	no	セイヤブレム	セイヤブレム			0		38	npc/custom/jp/merchants/socket_enchant2.txt:86 npc/custom/jp/merchants/socket_enchant2.txt:87 npc/custom/jp/merchants/socket_enchant2.txt:88 ...(+35)		D			function（NPC ではない）
npc/custom/jp/merchants/socket_enchant.txt	343	duplicate	Seiyablem#pay	セイヤブレム#pay::Seiyablem#pay	セイヤブレム#pay	#pay	Seiyablem#pay	yes	セイヤブレム	セイヤブレム	SocketEnchant	npc/custom/jp/merchants/socket_enchant.txt	0		2	npc/custom/jp/merchants/socket_enchant2.txt:36 npc/custom/jp/merchants/socket_enchant2.txt:38		B	セイヤブレム	セイヤブレム	`::Seiyablem#pay` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	344	duplicate	Seiyablem#lhz	セイヤブレム#lhz::Seiyablem#lhz	セイヤブレム#lhz	#lhz	Seiyablem#lhz	yes	セイヤブレム	セイヤブレム	SocketEnchant	npc/custom/jp/merchants/socket_enchant.txt	0		2	npc/custom/jp/merchants/socket_enchant2.txt:36 npc/custom/jp/merchants/socket_enchant2.txt:38		B	セイヤブレム	セイヤブレム	`::Seiyablem#lhz` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	345	duplicate	Seiyablem#prt	セイヤブレム#prt::Seiyablem#prt	セイヤブレム#prt	#prt	Seiyablem#prt	yes	セイヤブレム	セイヤブレム	SocketEnchant	npc/custom/jp/merchants/socket_enchant.txt	0		2	npc/custom/jp/merchants/socket_enchant2.txt:36 npc/custom/jp/merchants/socket_enchant2.txt:38		B	セイヤブレム	セイヤブレム	`::Seiyablem#prt` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	346	duplicate	Seiyablem#moc	セイヤブレム#moc::Seiyablem#moc	セイヤブレム#moc	#moc	Seiyablem#moc	yes	セイヤブレム	セイヤブレム	SocketEnchant	npc/custom/jp/merchants/socket_enchant.txt	0		2	npc/custom/jp/merchants/socket_enchant2.txt:36 npc/custom/jp/merchants/socket_enchant2.txt:38		B	セイヤブレム	セイヤブレム	`::Seiyablem#moc` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	348	script	Young Man#dummy::SocketMan	Young Man#dummy::SocketMan	Young Man#dummy	#dummy	SocketMan	no	青年	青年			4	npc/custom/jp/merchants/socket_enchant.txt:365 npc/custom/jp/merchants/socket_enchant.txt:366 npc/custom/jp/merchants/socket_enchant.txt:367 ...(+1)	23	npc/cities/hugel.txt:35 npc/quests/bard_quest.txt:2902 npc/quests/bard_quest.txt:2908 ...(+20)		D			浮動 NPC（マップに出ない）
npc/custom/jp/merchants/socket_enchant.txt	365	duplicate	Young Man#prt	青年#prt::Young Man#prt	青年#prt	#prt	Young Man#prt	yes	青年	青年	SocketMan	npc/custom/jp/merchants/socket_enchant.txt	0		0			B	青年	青年	`::Young Man#prt` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	366	duplicate	Young Man#pay	青年#pay::Young Man#pay	青年#pay	#pay	Young Man#pay	yes	青年	青年	SocketMan	npc/custom/jp/merchants/socket_enchant.txt	0		0			B	青年	青年	`::Young Man#pay` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	367	duplicate	Young Man#moc	青年#moc::Young Man#moc	青年#moc	#moc	Young Man#moc	yes	青年	青年	SocketMan	npc/custom/jp/merchants/socket_enchant.txt	0		0			B	青年	青年	`::Young Man#moc` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant.txt	368	duplicate	Young Man#lhz	青年#lhz::Young Man#lhz	青年#lhz	#lhz	Young Man#lhz	yes	青年	青年	SocketMan	npc/custom/jp/merchants/socket_enchant.txt	0		0			B	青年	青年	`::Young Man#lhz` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant2.txt	18	script	Leablem#dummy::SocketEnchant2	Leablem#dummy::SocketEnchant2	Leablem#dummy	#dummy	SocketEnchant2	no	レアブレム	レアブレム			4	npc/custom/jp/merchants/socket_enchant2.txt:383 npc/custom/jp/merchants/socket_enchant2.txt:384 npc/custom/jp/merchants/socket_enchant2.txt:385 ...(+1)	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/merchants/socket_enchant2.txt	383	duplicate	Leablem#pay	レアブレム#pay::Leablem#pay	レアブレム#pay	#pay	Leablem#pay	yes	レアブレム	レアブレム	SocketEnchant2	npc/custom/jp/merchants/socket_enchant2.txt	0		0			B	レアブレム	レアブレム	`::Leablem#pay` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant2.txt	384	duplicate	Leablem#lhz	レアブレム#lhz::Leablem#lhz	レアブレム#lhz	#lhz	Leablem#lhz	yes	レアブレム	レアブレム	SocketEnchant2	npc/custom/jp/merchants/socket_enchant2.txt	0		0			B	レアブレム	レアブレム	`::Leablem#lhz` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant2.txt	385	duplicate	Leablem#prt	レアブレム#prt::Leablem#prt	レアブレム#prt	#prt	Leablem#prt	yes	レアブレム	レアブレム	SocketEnchant2	npc/custom/jp/merchants/socket_enchant2.txt	0		0			B	レアブレム	レアブレム	`::Leablem#prt` を足して exname を保全する
npc/custom/jp/merchants/socket_enchant2.txt	387	function	Func_Socket2	Func_Socket2	Func_Socket2		Func_Socket2	no	レアブレム	レアブレム			0		0			D			function（NPC ではない）
npc/custom/jp/pre-re/guides/guides_amatsu.txt	18	script	Amatsu Guide#ama	アマツ案内係#ama::Amatsu Guide#ama	アマツ案内係#ama	#ama	Amatsu Guide#ama	yes	アマちゃん	アマちゃん			0		0			B	アマツ案内係	アマツ案内係	`::Amatsu Guide#ama` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_amatsu.txt	72	script	Guide Man#2ama	案内人#2ama::Guide Man#2ama	案内人#2ama	#2ama	Guide Man#2ama	yes	案内人	案内人			0		1	npc/custom/jp/other/bulletin_boards.txt:34		B	案内人	案内人	`::Guide Man#2ama` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_ayothaya.txt	16	script	Noi#ayo	ノイ#ayo::Noi#ayo	ノイ#ayo	#ayo	Noi#ayo	yes	ノイ	ノイ			0		0			B	ノイ	ノイ	`::Noi#ayo` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_comodo.txt	22	script	Comodo Guide#cmd::CmdGuide	案内係#cmd::CmdGuide	案内係#cmd	#cmd	CmdGuide	yes					0		192	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+189)		A	案内係		
npc/custom/jp/pre-re/guides/guides_comodo.txt	26	script	Comodo Guide#2cmd	コモド案内係#2cmd::Comodo Guide#2cmd	コモド案内係#2cmd	#2cmd	Comodo Guide#2cmd	yes					0		0			B	コモド案内係	コモド案内係	`::Comodo Guide#2cmd` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_comodo.txt	30	script	Guide#2cmd	案内係#2cmd::Guide#2cmd	案内係#2cmd	#2cmd	Guide#2cmd	yes					0		192	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+189)		B	案内係	案内係	`::Guide#2cmd` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_comodo.txt	34	function	F_CmdGuide	F_CmdGuide	F_CmdGuide		F_CmdGuide	no					0		0			D			function（NPC ではない）
npc/custom/jp/pre-re/guides/guides_einbroch.txt	21	script	Guide#ein::EinGuide	案内係#ein::EinGuide	案内係#ein	#ein	EinGuide	yes	アインブロック案内係	アインブロック案内係			2	npc/custom/jp/pre-re/guides/guides_einbroch.txt:206 npc/custom/jp/pre-re/guides/guides_einbroch.txt:207	160	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+157)		A	案内係		
npc/custom/jp/pre-re/guides/guides_einbroch.txt	206	duplicate	Guide#2ein	案内係#2ein::Guide#2ein	案内係#2ein	#2ein	Guide#2ein	yes	アインブロック案内係	アインブロック案内係	EinGuide	npc/custom/jp/pre-re/guides/guides_einbroch.txt	0		160	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+157)		B	案内係	案内係	`::Guide#2ein` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_einbroch.txt	207	duplicate	Guide#3ein	案内係#3ein::Guide#3ein	案内係#3ein	#3ein	Guide#3ein	yes	アインブロック案内係	アインブロック案内係	EinGuide	npc/custom/jp/pre-re/guides/guides_einbroch.txt	0		160	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+157)		B	案内係	案内係	`::Guide#3ein` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_einbroch.txt	209	script	Guide#4ein::EinGuide2	案内係#4ein::EinGuide2	案内係#4ein	#4ein	EinGuide2	yes	アインベフ案内係	アインベフ案内係			1	npc/custom/jp/pre-re/guides/guides_einbroch.txt:351	160	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+157)		A	案内係		
npc/custom/jp/pre-re/guides/guides_einbroch.txt	351	duplicate	Guide#5ein	案内係#5ein::Guide#5ein	案内係#5ein	#5ein	Guide#5ein	yes	アインベフ案内係	アインベフ案内係	EinGuide2	npc/custom/jp/pre-re/guides/guides_einbroch.txt	0		160	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+157)		B	案内係	案内係	`::Guide#5ein` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_gonryun.txt	16	script	Kunlun Guide#gon	崑崙案内係#gon::Kunlun Guide#gon	崑崙案内係#gon	#gon	Kunlun Guide#gon	yes	ホー・ユエンジェ	ホー・ユエンジェ			0		0			B	崑崙案内係	崑崙案内係	`::Kunlun Guide#gon` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_hugel.txt	18	script	Hugel Guide Granny#huge	フィゲル案内係ばあさん#huge::Hugel Guide Granny#huge	フィゲル案内係ばあさん#huge	#huge	Hugel Guide Granny#huge	yes	フィゲル案内係ばあさん	フィゲル案内係ばあさん			0		0			B	フィゲル案内係ばあさん	フィゲル案内係ばあさん	`::Hugel Guide Granny#huge` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_juno.txt	24	script	Juno Guide#yuno	ジュノー案内係#yuno::Juno Guide#yuno	ジュノー案内係#yuno	#yuno	Juno Guide#yuno	yes	ジュノー案内係	ジュノー案内係			0		0			B	ジュノー案内係	ジュノー案内係	`::Juno Guide#yuno` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	18	script	Guide#lhz::LhzGuide	案内係#lhz::LhzGuide	案内係#lhz	#lhz	LhzGuide	yes	リヒタルゼン案内係	リヒタルゼン案内係			3	npc/custom/jp/pre-re/guides/guides_lighthalzen.txt:223 npc/custom/jp/pre-re/guides/guides_lighthalzen.txt:225 npc/custom/jp/pre-re/guides/guides_lighthalzen.txt:227	173	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+170)		A	案内係		
npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	223	duplicate	Guide#2lhz	案内係#2lhz::Guide#2lhz	案内係#2lhz	#2lhz	Guide#2lhz	yes	リヒタルゼン案内係	リヒタルゼン案内係	LhzGuide	npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	0		173	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+170)		B	案内係	案内係	`::Guide#2lhz` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	225	duplicate	Guide#3lhz	案内係#3lhz::Guide#3lhz	案内係#3lhz	#3lhz	Guide#3lhz	yes	リヒタルゼン案内係	リヒタルゼン案内係	LhzGuide	npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	0		173	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+170)		B	案内係	案内係	`::Guide#3lhz` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	227	duplicate	Guide#4lhz	案内係#4lhz::Guide#4lhz	案内係#4lhz	#4lhz	Guide#4lhz	yes	リヒタルゼン案内係	リヒタルゼン案内係	LhzGuide	npc/custom/jp/pre-re/guides/guides_lighthalzen.txt	0		173	npc/custom/jp/other/arena/arena_aco.txt:1660 npc/custom/jp/other/arena/arena_party.txt:47 npc/custom/jp/other/arena/arena_party.txt:51 ...(+170)		B	案内係	案内係	`::Guide#4lhz` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_louyang.txt	18	script	Soldier#BA::LouGuide	衛兵#BA::LouGuide	衛兵#BA	#BA	LouGuide	yes	衛兵	衛兵			1	npc/custom/jp/pre-re/guides/guides_louyang.txt:128	0			A	衛兵		
npc/custom/jp/pre-re/guides/guides_louyang.txt	128	duplicate	Soldier#BB	衛兵#BB::Soldier#BB	衛兵#BB	#BB	Soldier#BB	yes	衛兵	衛兵	LouGuide	npc/custom/jp/pre-re/guides/guides_louyang.txt	0		0			B	衛兵	衛兵	`::Soldier#BB` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_louyang.txt	130	script	Representative#lou	使者#lou::Representative#lou	使者#lou	#lou	Representative#lou	yes	使者	使者			0		0			B	使者	使者	`::Representative#lou` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_moscovia.txt	16	script	Moscovia Guide#mosk	モスコビア案内係#mosk::Moscovia Guide#mosk	モスコビア案内係#mosk	#mosk	Moscovia Guide#mosk	yes	モスコビア案内係	モスコビア案内係			0		0			B	モスコビア案内係	モスコビア案内係	`::Moscovia Guide#mosk` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_niflheim.txt	18	script	Roaming Man#nif	放浪の男#nif::Roaming Man#nif	放浪の男#nif	#nif	Roaming Man#nif	yes	リカエル	リカエル			0		0			B	放浪の男	放浪の男	`::Roaming Man#nif` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_rachel.txt	22	script	Rachel Guide	ラヘル案内係::Rachel Guide	ラヘル案内係		Rachel Guide	yes	ラヘル案内係	ラヘル案内係			0		0			B	ラヘル案内係	ラヘル案内係	`::Rachel Guide` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_umbala.txt	20	script	Adventurer#um	冒険者#um::Adventurer#um	冒険者#um	#um	Adventurer#um	yes	冒険者	冒険者			0		156	npc/custom/jp/cities/alberta.txt:42 npc/custom/jp/cities/aldebaran.txt:362 npc/custom/jp/cities/aldebaran.txt:477 ...(+153)		B	冒険者	冒険者	`::Adventurer#um` を足して exname を保全する
npc/custom/jp/pre-re/guides/guides_veins.txt	18	script	Veins Guide#1::ve_guide	ベインス案内係#1::ve_guide	ベインス案内係#1	#1	ve_guide	yes	ベインス案内係	ベインス案内係			1	npc/custom/jp/pre-re/guides/guides_veins.txt:129	0			A	ベインス案内係		
npc/custom/jp/pre-re/guides/guides_veins.txt	129	duplicate	Veins Guide#2	ベインス案内係#2::Veins Guide#2	ベインス案内係#2	#2	Veins Guide#2	yes	ベインス案内係	ベインス案内係	ve_guide	npc/custom/jp/pre-re/guides/guides_veins.txt	0		0			B	ベインス案内係	ベインス案内係	`::Veins Guide#2` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	45	script	Chivalry Captain#knt	騎士団長#knt::Chivalry Captain#knt	騎士団長#knt	#knt	Chivalry Captain#knt	yes	騎士団長ハーマン|アンドリュー卿|シラキュース卿|ウィンザー卿|レディ・エイミー|エドモンド卿|グレイ卿	騎士団長ハーマン			0		0			B	騎士団長	騎士団長	`::Chivalry Captain#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	469	script	Sir Andrew#knt	アンドリュー卿#knt::Sir Andrew#knt	アンドリュー卿#knt	#knt	Sir Andrew#knt	yes	アンドリュー卿	アンドリュー卿			0		0			B	アンドリュー卿	アンドリュー卿	`::Sir Andrew#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	673	script	Sir Siracuse#knt	シラキュース卿#knt::Sir Siracuse#knt	シラキュース卿#knt	#knt	Sir Siracuse#knt	yes	シラキュース卿	シラキュース卿			0		0			B	シラキュース卿	シラキュース卿	`::Sir Siracuse#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	1058	script	Sir Windsor#knt	ウィンザー卿#knt::Sir Windsor#knt	ウィンザー卿#knt	#knt	Sir Windsor#knt	yes	ウィンザー卿	ウィンザー卿			0		0			B	ウィンザー卿	ウィンザー卿	`::Sir Windsor#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	1153	script	Knight Windsor#knt	ウィンザー卿#knt::Knight Windsor#knt	ウィンザー卿#knt	#knt	Knight Windsor#knt	yes	ウィンザー卿	ウィンザー卿			0		0			B	ウィンザー卿	ウィンザー卿	`::Knight Windsor#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	1226	script	Windsor Benedict#knt	ウィンザー卿#knt::Windsor Benedict#knt	ウィンザー卿#knt	#knt	Windsor Benedict#knt	yes					10	npc/custom/jp/jobs/2-1/knight.txt:1231 npc/custom/jp/jobs/2-1/knight.txt:1232 npc/custom/jp/jobs/2-1/knight.txt:1310 ...(+7)	0			B	ウィンザー卿	ウィンザー卿	`::Windsor Benedict#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	1250	script	Knight1	Knight1	Knight1		Knight1	no	ウィンザー卿	ウィンザー卿			25	npc/custom/jp/jobs/2-1/knight.txt:1237 npc/custom/jp/jobs/2-1/knight.txt:1241 npc/custom/jp/jobs/2-1/knight.txt:1241 ...(+22)	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-1/knight.txt	1316	script	Knight2	Knight2	Knight2		Knight2	no	ウィンザー卿	ウィンザー卿			25	npc/custom/jp/jobs/2-1/knight.txt:1238 npc/custom/jp/jobs/2-1/knight.txt:1294 npc/custom/jp/jobs/2-1/knight.txt:1294 ...(+22)	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-1/knight.txt	1381	script	Knight3	Knight3	Knight3		Knight3	no	ウィンザー卿	ウィンザー卿			20	npc/custom/jp/jobs/2-1/knight.txt:1239 npc/custom/jp/jobs/2-1/knight.txt:1359 npc/custom/jp/jobs/2-1/knight.txt:1359 ...(+17)	0			D			浮動 NPC（マップに出ない）
npc/custom/jp/jobs/2-1/knight.txt	1449	script	Lady Amy#knt	レディ・エイミー#knt::Lady Amy#knt	レディ・エイミー#knt	#knt	Lady Amy#knt	yes	レディ・エイミー	レディ・エイミー			0		1	npc/custom/jp/jobs/2-2/sage.txt:746		B	レディ・エイミー	レディ・エイミー	`::Lady Amy#knt` を足して exname を保全する
npc/custom/jp/jobs/2-1/knight.txt	1791	script	Sir Edmond#knt	エドモンド卿#knt::Sir Edmond#knt	エドモンド卿#knt	#knt	Sir Edmond#knt	yes	エドモンド卿	エドモンド卿			0		0			B	エドモンド卿	エドモンド卿	`::Sir Edmond#knt` を足して exname を保全する
